Date,SKU,daily_sales,rolling_mean_7,rolling_std_7,demand_change,volatility_ratio,forecast_error,ghost_flag,ghost_demand
2022-05-27,JNE3797-KR-XL,33,10.428571428571429,11.133390361986818,1.2000000000000002,1.0675852748056274,18.0,-1,1
2022-05-28,JNE3797-KR-XL,8,10.142857142857142,11.171818285736832,-0.7575757575757576,1.1014467646483166,-25.0,-1,1
2022-05-29,JNE3797-KR-XL,4,9.571428571428571,11.399665826346883,-0.5,1.1910097380202989,-4.0,-1,1
2022-05-30,JNE3797-KR-XL,1,9.0,11.761519176251568,-0.75,1.3068353188240278,-3.0,-1,1
2022-06-01,JNE3797-KR-XL,1,9.0,11.761519176251568,0.0,1.3068353188240278,0.0,-1,1
2022-06-02,JNE3797-KR-XL,2,9.142857142857142,11.653734328940395,1.0,1.274627052815522,1.0,-1,1
2022-06-03,JNE3797-KR-XL,3,7.428571428571429,11.530497862294627,0.5,1.552182195592058,1.0,-1,1
2022-06-08,JNE3797-KR-XL,9,2.7142857142857144,2.8702082220799285,8.0,1.057444744865594,8.0,-1,1
2022-05-27,JNE3797-KR-XS,9,3.7142857142857144,3.302235894778249,3.5,0.8890632707694172,7.0,-1,1
2022-05-28,JNE3797-KR-XS,11,4.285714285714286,4.191828786034631,0.22222222222222232,0.9780931551863444,2.0,-1,1
2022-05-29,JNE3797-KR-XS,5,4.285714285714286,4.191828786034631,-0.5454545454545454,0.9780931551863444,-6.0,-1,1
2022-05-30,JNE3797-KR-XS,10,5.571428571428571,4.3915503282684,1.0,0.7882268405202798,5.0,-1,1
2022-06-01,JNE3797-KR-XS,2,7.0,3.915780041490244,-0.8,0.5593970688704536,-8.0,-1,1
2022-06-06,JNE3797-KR-XS,5,4.857142857142857,3.891382420536067,4.0,0.8011668039877895,4.0,-1,1
2022-06-10,JNE3797-KR-XS,13,5.0,4.281744192888376,1.1666666666666665,0.8563486673079418,7.0,-1,1
2022-06-11,JNE3797-KR-XS,5,5.428571428571429,4.07664661444276,-0.6153846153846154,0.7509610801150463,-8.0,-1,1
2022-06-16,JNE3797-KR-XS,4,5.857142857142857,3.6709931185158164,3.0,0.6267548156665124,3.0,-1,1
2022-06-24,JNE3797-KR-XS,8,3.5714285714285716,2.439750182371329,7.0,0.6831298597876112,7.0,-1,1
2022-06-26,JNE3797-KR-XS,19,6.714285714285714,6.129553700835697,1.1111111111111112,0.9129121173503203,10.0,-1,1
2022-06-27,JNE3797-KR-XS,4,6.714285714285714,6.129553700835697,-0.7894736842105263,0.9129121173503203,-15.0,-1,1
2022-06-29,JNE3797-KR-XS,1,6.428571428571429,6.3733074317066825,-0.75,0.9914032240472046,-3.0,-1,1
2022-05-21,JNE3797-KR-XXL,12,5.428571428571429,4.117326918327103,0.7142857142857142,0.7584548189238417,5.0,-1,1
2022-05-24,JNE3797-KR-XXL,1,5.285714285714286,4.270608298368657,-0.9166666666666666,0.80795276845706,-11.0,-1,1
2022-06-09,JNE3797-KR-XXL,16,3.857142857142857,5.459809869356606,3.0,1.4155058954427768,12.0,-1,1
2022-06-10,JNE3797-KR-XXL,12,5.285714285714286,6.156684327197708,-0.25,1.1647778955929375,-4.0,-1,1
2022-06-11,JNE3797-KR-XXL,14,7.0,6.733003292241384,0.16666666666666674,0.9618574757691297,2.0,-1,1
2022-06-12,JNE3797-KR-XXL,11,8.428571428571429,6.294366339755545,-0.2142857142857143,0.7467891381485567,-3.0,-1,1
2022-06-13,JNE3797-KR-XXL,2,8.571428571428571,6.106202935189288,-0.8181818181818181,0.7123902593265534,-9.0,-1,1
2022-06-15,JNE3797-KR-XXL,1,8.285714285714286,6.395683067879607,-0.5,0.7718926908949726,-1.0,-1,1
2022-06-17,JNE3797-KR-XXL,3,6.428571428571429,5.623081683476387,2.0,0.8747014591427664,2.0,-1,1
2022-06-18,JNE3797-KR-XXL,1,4.857142857142857,5.336308693862312,-0.6666666666666667,1.0986515637198602,-2.0,-1,1
2022-06-24,JNE3797-KR-XXL,6,3.7142857142857144,3.638419332360588,5.0,0.979574171904035,5.0,-1,1
2022-06-25,JNE3797-KR-XXL,14,4.142857142857143,4.670066788550656,1.3333333333333335,1.1272572285880686,8.0,-1,1
2022-06-26,JNE3797-KR-XXL,12,5.571428571428571,5.380741673076396,-0.1428571428571429,0.9657739731055631,-2.0,-1,1
2022-05-19,JNE3797-KR-XXXL,12,3.857142857142857,3.804758924845367,2.0,0.9864187247772775,8.0,-1,1
2022-05-20,JNE3797-KR-XXXL,7,4.428571428571429,3.9520940802374143,-0.41666666666666663,0.8924081391872556,-5.0,-1,1
2022-05-27,JNE3797-KR-XXXL,4,4.571428571428571,3.9520940802374143,3.0,0.8645203909380988,3.0,-1,1
2022-06-08,JNE3797-KR-XXXL,6,2.2857142857142856,1.9760470401187076,5.0,0.8645202018243463,5.0,-1,1
2022-06-27,JNE3797-KR-XXXL,12,5.285714285714286,3.94606494769518,1.0,0.7465526867026339,6.0,-1,1
2022-06-29,JNE3797-KR-XXXL,1,5.285714285714286,3.94606494769518,-0.9166666666666666,0.7465526867026339,-11.0,-1,1
2022-06-14,JNE3800-KR-L,7,3.4285714285714284,2.070196678027063,6.0,0.6038071883141302,6.0,-1,1
2022-06-18,JNE3800-KR-L,10,5.285714285714286,2.8702082220799316,2.3333333333333335,0.5430122636073966,7.0,-1,1
2022-06-15,JNE3800-KR-M,6,3.7142857142857144,2.058663459163552,5.0,0.5542553974752724,5.0,-1,1
2022-06-10,JNE3800-KR-S,7,2.142857142857143,2.193062655175134,6.0,1.0234287614816404,6.0,-1,1
2022-06-09,JNE3801-KR-M,6,4.285714285714286,1.976047040118708,5.0,0.46107753510960703,5.0,-1,1
2022-06-01,JNE3869-DR-M,6,1.7142857142857142,1.889822365046136,5.0,1.1023957365460666,5.0,-1,1
2022-05-14,JNE3870-DR-XXL,6,2.142857142857143,1.864454471471609,5.0,0.8700783473168554,5.0,-1,1
2022-05-18,SET058-KR-NP-L,10,2.857142857142857,3.3380918415851206,1.5,1.1683317356386846,6.0,-1,1
2022-05-19,SET058-KR-NP-L,3,3.0,3.3166247903553994,-0.7,1.1055412282713903,-7.0,-1,1
2022-04-27,SET098-KR-PP-S,7,3.142857142857143,2.3401261667248794,2.5,0.7445853615898466,5.0,-1,1
2022-04-26,SET110-KR-PP-M,11,5.142857142857143,3.532165125838609,2.6666666666666665,0.6868097520333888,8.0,-1,1
2022-04-15,SET187-KR-DH-M,2,3.0,3.696845502136473,-0.8181818181818181,1.2322814232850166,-9.0,-1,1
2022-05-03,SET187-KR-DH-M,8,2.4285714285714284,2.6992062325273127,1.0,1.1114374028017275,4.0,-1,1
2022-05-13,SET187-KR-DH-M,1,2.4285714285714284,2.6992062325273123,-0.875,1.1114374028017275,-7.0,-1,1
2022-04-19,SET187-KR-DH-XL,6,2.7142857142857144,1.799470821684875,5.0,0.6629626900555418,5.0,-1,1
2022-04-08,SET197-KR-NP-L,7,3.4285714285714284,2.370453040886408,2.5,0.6913819352721379,5.0,-1,1
2022-04-14,SET197-KR-NP-L,10,5.142857142857143,2.5448360411214064,1.5,0.49482913400127515,6.0,-1,1
2022-05-02,SET197-KR-NP-M,8,2.4285714285714284,2.5071326821120348,7.0,1.0323483263732918,7.0,-1,1
2022-05-03,SET197-KR-NP-M,1,2.2857142857142856,2.563479777846623,-0.875,1.121521912142061,-7.0,-1,1
2022-05-04,SET197-KR-NP-M,6,3.0,2.8284271247461903,5.0,0.9428087273124877,5.0,-1,1
2022-04-25,SET264-KR-NP-M,7,3.0,2.081665999466133,6.0,0.6938884351925659,6.0,-1,1
2022-04-07,SET268-KR-NP-L,12,12.714285714285714,5.9080252119267325,3.0,0.46467610371634166,9.0,-1,1
2022-04-08,SET268-KR-NP-L,12,13.142857142857142,5.698788509515903,0.0,0.43360344055855693,0.0,-1,1
2022-04-09,SET268-KR-NP-L,9,11.714285714285714,5.219012860502955,-0.25,0.44552545005905536,-3.0,-1,1
2022-04-10,SET268-KR-NP-L,16,11.142857142857142,4.2983939414844805,0.7777777777777777,0.38575326782203195,7.0,-1,1
2022-04-11,SET268-KR-NP-L,12,10.714285714285714,3.988077469754307,-0.25,0.3722205291031527,-4.0,-1,1
2022-04-12,SET268-KR-NP-L,11,10.714285714285714,3.988077469754307,-0.08333333333333337,0.3722205291031527,-1.0,-1,1
2022-04-13,SET268-KR-NP-L,18,12.857142857142858,3.0783421635988555,0.6363636363636365,0.239426594102287,7.0,-1,1
2022-04-14,SET268-KR-NP-L,6,12.0,4.041451884327382,-0.6666666666666667,0.33678762896164616,-12.0,-1,1
2022-04-15,SET268-KR-NP-L,2,10.571428571428571,5.533448076836688,-0.6666666666666667,0.5234342280245571,-4.0,-1,1
2022-04-16,SET268-KR-NP-L,9,10.571428571428571,5.533448076836688,3.5,0.5234342280245571,7.0,-1,1
2022-04-17,SET268-KR-NP-L,7,9.285714285714286,5.089672082242818,-0.2222222222222222,0.5481184729056987,-2.0,-1,1
2022-04-18,SET268-KR-NP-L,6,8.428571428571429,5.06152621439894,-0.1428571428571429,0.6005199880873333,-1.0,-1,1
2022-04-21,SET268-KR-NP-L,11,6.571428571428571,2.8784916685157107,0.8333333333333333,0.4380312742041534,5.0,-1,1
2022-04-23,SET268-KR-NP-L,7,7.571428571428571,2.439750182371345,-0.36363636363636365,0.3222311136034268,-4.0,-1,1
2022-05-03,SET268-KR-NP-L,9,6.571428571428571,1.5118578920369334,0.5,0.23006529638698825,3.0,-1,1
2022-04-14,SET268-KR-NP-M,10,3.5714285714285716,3.101458950082625,4.0,0.8684082628688213,8.0,-1,1
2022-04-16,SET268-KR-NP-M,9,4.857142857142857,3.38765264987284,1.25,0.6974577549089882,5.0,-1,1
2022-04-07,SET268-KR-NP-S,12,11.714285714285714,2.690370836538197,0.09090909090909083,0.22966578351349876,1.0,-1,1
2022-04-08,SET268-KR-NP-S,15,12.0,2.943920288775949,0.25,0.2453266702874399,3.0,-1,1
2022-04-09,SET268-KR-NP-S,12,12.428571428571429,2.6367367999823097,-0.19999999999999996,0.21215121971054748,-3.0,-1,1
2022-04-10,SET268-KR-NP-S,9,12.285714285714286,2.8115408417381924,-0.25,0.22884632895631446,-3.0,-1,1
2022-04-11,SET268-KR-NP-S,7,10.857142857142858,2.5448360411214086,-0.2222222222222222,0.23439277167237446,-2.0,-1,1
2022-04-12,SET268-KR-NP-S,5,10.142857142857142,3.387652649872842,-0.2857142857142857,0.33399389029792487,-2.0,-1,1
2022-04-14,SET268-KR-NP-S,12,9.285714285714286,3.860668582611297,1.4,0.41576426412198814,7.0,-1,1
2022-04-15,SET268-KR-NP-S,10,8.571428571428571,2.992052966172386,-0.16666666666666663,0.34907280532828444,-2.0,-1,1
2022-04-16,SET268-KR-NP-S,7,7.857142857142857,2.609506430251482,-0.30000000000000004,0.3321189579441394,-3.0,-1,1
2022-04-21,SET268-KR-NP-S,9,7.0,2.1602468994692927,0.8,0.30860665583751956,4.0,-1,1
2022-04-24,SET268-KR-NP-S,11,6.428571428571429,2.6367367999823155,0.8333333333333333,0.41015899397251665,5.0,-1,1
2022-04-25,SET268-KR-NP-S,5,6.285714285714286,2.690370836538202,-0.5454545454545454,0.42801347408347945,-6.0,-1,1
2022-04-26,SET268-KR-NP-S,14,7.714285714285714,3.7289089429432214,1.7999999999999998,0.4833770225363591,9.0,-1,1
2022-04-27,SET268-KR-NP-S,3,7.428571428571429,4.035556254807299,-0.7857142857142857,0.5432478842483828,-11.0,-1,1
2022-04-28,SET268-KR-NP-S,10,7.571428571428571,4.117326918327105,2.3333333333333335,0.5437978230510373,7.0,-1,1
2022-04-29,SET268-KR-NP-S,6,7.857142857142857,3.8913824205360714,-0.4,0.4952667904888176,-4.0,-1,1
2022-05-01,SET268-KR-NP-S,8,7.142857142857143,3.848314411469499,1.0,0.538763942178778,4.0,-1,1
2022-05-05,SET268-KR-NP-S,1,5.571428571428571,2.3704530408864137,-0.8571428571428572,0.42546585404984405,-6.0,-1,1
2022-04-06,SET268-KR-NP-XL,9,10.285714285714286,5.589105048046175,0.5,0.5433851601753764,3.0,-1,1
2022-04-07,SET268-KR-NP-XL,8,11.285714285714286,4.070801956792859,-0.11111111111111116,0.3607039388939549,-1.0,-1,1
2022-04-08,SET268-KR-NP-XL,7,10.285714285714286,4.15187851918806,-0.125,0.4036548167879542,-1.0,-1,1
2022-04-09,SET268-KR-NP-XL,12,10.142857142857142,4.059087394500207,0.7142857142857142,0.40019167549520734,5.0,-1,1
2022-04-10,SET268-KR-NP-XL,18,10.142857142857142,4.059087394500207,0.5,0.40019167549520734,6.0,-1,1
2022-04-11,SET268-KR-NP-XL,5,9.285714285714286,4.46147530585589,-0.7222222222222222,0.4804665196573168,-13.0,-1,1
2022-04-12,SET268-KR-NP-XL,7,9.428571428571429,4.353433237386437,0.3999999999999999,0.46172771863047013,2.0,-1,1
2022-04-13,SET268-KR-NP-XL,12,9.857142857142858,4.450789122113495,0.7142857142857142,0.4515292854215865,5.0,-1,1
2022-04-14,SET268-KR-NP-XL,15,10.857142857142858,4.740906081772816,0.25,0.4366623620496471,3.0,-1,1
2022-04-15,SET268-KR-NP-XL,9,11.142857142857142,4.525062483125562,-0.4,0.40609531460527865,-6.0,-1,1
2022-04-16,SET268-KR-NP-XL,5,10.142857142857142,5.047394424471945,-0.4444444444444444,0.49763038715339314,-4.0,-1,1
2022-04-19,SET268-KR-NP-XL,10,9.142857142857142,3.532165125838609,0.4285714285714286,0.3863305183836975,3.0,-1,1
2022-04-20,SET268-KR-NP-XL,10,8.857142857142858,3.338091841585121,0.0,0.37688129440204493,0.0,-1,1
2022-04-23,SET268-KR-NP-XL,10,8.428571428571429,1.7182493859684487,0.4285714285714286,0.20386007245353618,3.0,-1,1
2022-04-24,SET268-KR-NP-XL,15,9.714285714285714,2.6903708365381966,0.5,0.27694991054585305,5.0,-1,1
2022-04-25,SET268-KR-NP-XL,6,9.571428571428571,2.8784916685156974,-0.6,0.3007379040961874,-9.0,-1,1
2022-04-26,SET268-KR-NP-XL,9,9.428571428571429,2.8784916685156974,0.5,0.3052945385234563,3.0,-1,1
2022-04-27,SET268-KR-NP-XL,6,8.857142857142858,3.1320159337914952,-0.33333333333333337,0.3536146622780295,-3.0,-1,1
2022-05-02,SET268-KR-NP-XL,10,5.857142857142857,2.6095064302514808,1.5,0.445525412026402,6.0,-1,1
2022-04-20,SET268-KR-NP-XS,7,4.285714285714286,2.214669705568282,2.5,0.5167561440561654,5.0,-1,1
2022-05-02,SET268-KR-NP-XS,6,2.857142857142857,1.6761634196950488,5.0,0.58665699156332,5.0,-1,1
2022-04-10,SET268-KR-NP-XXL,10,7.0,2.1602468994692865,0.6666666666666667,0.3086066558375187,4.0,-1,1
2022-04-13,SET268-KR-NP-XXL,9,6.571428571428571,2.5071326821120348,0.8,0.3815201326987677,4.0,-1,1
2022-04-18,SET268-KR-NP-XXL,7,5.857142857142857,2.734262327610589,2.5,0.4668251957438477,5.0,-1,1
2022-04-22,SET268-KR-NP-XXL,8,5.142857142857143,2.1930626551751344,1.6666666666666665,0.4264287667006826,5.0,-1,1
2022-04-07,SET268-KR-NP-XXXL,9,4.571428571428571,2.935821455580639,2.0,0.6422108029246516,6.0,-1,1
2022-04-16,SET268-KR-NP-XXXL,8,5.428571428571429,1.9023794624226835,1.6666666666666665,0.3504382574708153,5.0,-1,1
2022-04-12,SET269-KR-NP-XL,8,3.5714285714285716,2.225394561056747,3.0,0.6231103026250043,6.0,-1,1
2022-04-19,SET273-KR-NP-M,9,2.857142857142857,2.853569193634026,8.0,0.9987488682098051,8.0,-1,1
2022-05-09,SET273-KR-NP-M,6,3.2857142857142856,1.8898223650461368,5.0,0.5751631534426471,5.0,-1,1
2022-04-14,SET273-KR-NP-S,7,2.2857142857142856,2.2146697055682827,6.0,0.9689175722846858,6.0,-1,1
2022-04-15,SET273-KR-NP-S,1,2.0,2.23606797749979,-0.8571428571428572,1.11803342973318,-6.0,-1,1
2022-05-04,SET278-KR-NP-L,10,2.4285714285714284,3.3594217189442417,9.0,1.3832907264455652,9.0,-1,1
2022-05-05,SET278-KR-NP-L,3,2.7142857142857144,3.302235894778249,-0.7,1.2166127761662267,-7.0,-1,1
2022-05-04,SET278-KR-NP-M,7,1.8571428571428572,2.2677868380553634,6.0,1.2211153321984785,6.0,-1,1
2022-05-06,SET278-KR-NP-M,9,3.2857142857142856,3.3523268393901033,2.0,1.0202730753834433,6.0,-1,1
2022-05-07,SET278-KR-NP-M,1,3.2857142857142856,3.3523268393901033,-0.8888888888888888,1.0202730753834433,-8.0,-1,1
2022-05-05,SET278-KR-NP-XL,3,3.0,3.1622776601683795,-0.7,1.0540922020253924,-7.0,-1,1
2022-05-13,SET278-KR-NP-XL,4,3.0,3.3166247903554003,3.0,1.1055412282713906,3.0,-1,1
2022-05-15,SET293-KR-NP-M,6,2.7142857142857144,1.9760470401187076,5.0,0.7280170623532376,5.0,-1,1
2022-04-15,SET324-KR-NP-L,7,1.8571428571428572,2.2677868380553634,6.0,1.2211153321984785,6.0,-1,1
2022-04-28,SET324-KR-NP-L,7,3.7142857142857144,2.7516228977511745,6.0,0.740821349942645,6.0,-1,1
2022-05-02,SET324-KR-NP-L,15,6.428571428571429,4.859943170351646,2.0,0.7559910422338717,10.0,-1,1
2022-05-03,SET324-KR-NP-L,7,7.285714285714286,4.23140188409963,-0.5333333333333333,0.5807805710437924,-8.0,-1,1
2022-05-08,SET324-KR-NP-L,1,7.285714285714286,4.23140188409963,-0.8571428571428572,0.5807805710437924,-6.0,-1,1
2022-04-20,SET324-KR-NP-M,6,2.142857142857143,1.864454471471609,5.0,0.8700783473168554,5.0,-1,1
2022-04-29,SET324-KR-NP-M,11,6.0,3.3166247903554007,4.5,0.5527707062641157,9.0,-1,1
2022-05-02,SET324-KR-NP-M,13,6.428571428571429,4.2370250120079485,1.6,0.6590926771201533,8.0,-1,1
2022-05-03,SET324-KR-NP-M,13,7.571428571428571,4.825527358301296,0.0,0.6373337178636425,0.0,-1,1
2022-05-04,SET324-KR-NP-M,8,8.428571428571429,4.157609203101499,-0.3846153846153846,0.49327560964035977,-5.0,-1,1
2022-05-05,SET324-KR-NP-M,11,9.714285714285714,3.093772546815388,0.375,0.3184765529172331,3.0,-1,1
2022-05-06,SET324-KR-NP-M,8,9.285714285714286,3.093772546815388,-0.2727272727272727,0.33317546916122204,-3.0,-1,1
2022-05-08,SET324-KR-NP-M,3,9.142857142857142,3.532165125838609,-0.625,0.3863305183836975,-5.0,-1,1
2022-05-03,SET324-KR-NP-S,13,5.428571428571429,3.8668308667927214,0.625,0.7123108179308769,5.0,-1,1
2022-05-04,SET324-KR-NP-S,8,6.142857142857143,3.804758924845367,-0.3846153846153846,0.6193792590293664,-5.0,-1,1
2022-05-05,SET324-KR-NP-S,2,6.0,3.9581140290126386,-0.75,0.6596855615545129,-6.0,-1,1
2022-05-31,SET331-KR-NP-L,6,1.8571428571428572,1.864454471471609,5.0,1.0039364825189143,5.0,-1,1
2022-05-03,SET331-KR-NP-M,6,2.5714285714285716,1.9023794624226833,5.0,0.7398139476811749,5.0,-1,1
2022-06-14,SET345-KR-NP-L,6,3.2857142857142856,1.7994708216848745,5.0,0.5476648660060895,5.0,-1,1
2022-04-30,SET345-KR-NP-M,9,4.428571428571429,2.5071326821120348,2.0,0.5661266068354192,6.0,-1,1
2022-05-27,SET345-KR-NP-M,9,4.0,3.265986323710905,3.5,0.8164963768036321,7.0,-1,1
2022-06-07,SET345-KR-NP-M,9,5.285714285714286,1.976047040118711,1.25,0.3738466665920084,5.0,-1,1
2022-05-06,SET345-KR-NP-S,7,3.0,2.081665999466133,6.0,0.6938884351925659,6.0,-1,1
2022-05-26,SET345-KR-NP-S,10,2.857142857142857,3.2366943748507486,9.0,1.1328426347028397,9.0,-1,1
2022-05-26,SET345-KR-NP-XXL,6,2.0,1.8257418583505534,5.0,0.9128704727400403,5.0,-1,1
2022-06-13,SET350-KR-NP-L,8,2.2857142857142856,2.627691364061218,7.0,1.1496144688204528,7.0,-1,1
2022-06-13,SET350-KR-NP-XL,7,2.4285714285714284,2.29906813420444,6.0,0.9466747242769419,6.0,-1,1
2022-04-23,SET374-KR-NP-XL,6,2.0,1.8257418583505538,5.0,0.9128704727400405,5.0,-1,1
2022-06-16,SET392-KR-NP-M,1,4.285714285714286,4.3094580368566735,-0.9230769230769231,1.0055399739738966,-12.0,-1,1
2022-06-17,SET392-KR-NP-M,3,4.142857142857143,4.336994790119514,2.0,1.0468605587176787,2.0,-1,1
2022-06-22,SET392-KR-NP-M,6,4.714285714285714,4.191828786034631,1.0,0.889175614485246,3.0,-1,1
2022-06-23,SET392-KR-NP-M,2,4.142857142857143,4.2594432902501635,-0.6666666666666667,1.0281412356814652,-4.0,-1,1
2022-04-16,SET397-KR-NP-XL,9,2.5714285714285716,2.9358214555806383,8.0,1.1417078998393981,8.0,-1,1
2022-04-17,SET397-KR-NP-XL,1,2.5714285714285716,2.9358214555806383,-0.8888888888888888,1.1417078998393981,-8.0,-1,1
2022-04-30,SET398-KR-PP-M,6,2.0,1.8257418583505536,5.0,0.9128704727400404,5.0,-1,1
